# TOPGO SOLAR 光伏储能地图站 - 全量数据精简版
# 站点: https://solar.miyucaicai.cn
# 更新: 2026-08-13 08:44:37
# 项目数: 996 | 招标数: 200 | 中标数: 80
# 数据采用 CC-BY 4.0，引用请标注来源

============================================================
一、统计概览
============================================================
项目总数: 996
光伏项目: 607 个，48.2 GW
储能项目: 100 个，21850 MWh
招标公告: 200 条，843.20亿元
中标公告: 80 条

============================================================
二、省份分布（按光伏+储能总数排序）
============================================================
山东: 光伏 55 个 (4100 MW), 储能 8 个 (1550 MWh)
江苏: 光伏 52 个 (3820 MW), 储能 8 个 (1450 MWh)
广东: 光伏 58 个 (5120 MW), 储能 0 个 (0 MWh)
浙江: 光伏 48 个 (4300 MW), 储能 5 个 (1350 MWh)
河北: 光伏 45 个 (3780 MW), 储能 5 个 (1400 MWh)
河南: 光伏 42 个 (4070 MW), 储能 8 个 (1500 MWh)
山西: 光伏 38 个 (2940 MW), 储能 5 个 (1750 MWh)
内蒙古: 光伏 32 个 (2240 MW), 储能 8 个 (1700 MWh)
安徽: 光伏 35 个 (2700 MW), 储能 5 个 (1150 MWh)
湖北: 光伏 33 个 (2230 MW), 储能 6 个 (1150 MWh)
湖南: 光伏 30 个 (2410 MW), 储能 8 个 (1250 MWh)
四川: 光伏 38 个 (2470 MW), 储能 0 个 (0 MWh)
辽宁: 光伏 28 个 (1900 MW), 储能 8 个 (1850 MWh)
福建: 光伏 30 个 (2900 MW), 储能 6 个 (1950 MWh)
江西: 光伏 28 个 (2950 MW), 储能 7 个 (1500 MWh)
黑龙江: 光伏 25 个 (2080 MW), 储能 8 个 (1550 MWh)
陕西: 光伏 30 个 (2230 MW), 储能 0 个 (0 MWh)
吉林: 光伏 22 个 (1730 MW), 储能 5 个 (750 MWh)
广西: 光伏 25 个 (2450 MW), 储能 0 个 (0 MWh)
甘肃: 光伏 25 个 (1930 MW), 储能 0 个 (0 MWh)
贵州: 光伏 22 个 (1460 MW), 储能 0 个 (0 MWh)
新疆: 光伏 22 个 (1690 MW), 储能 0 个 (0 MWh)
云南: 光伏 20 个 (1180 MW), 储能 0 个 (0 MWh)
上海: 光伏 20 个 (1670 MW), 储能 0 个 (0 MWh)
北京: 光伏 18 个 (1640 MW), 储能 0 个 (0 MWh)
重庆: 光伏 18 个 (1590 MW), 储能 0 个 (0 MWh)
海南: 光伏 15 个 (1310 MW), 储能 0 个 (0 MWh)
青海: 光伏 15 个 (950 MW), 储能 0 个 (0 MWh)
天津: 光伏 15 个 (960 MW), 储能 0 个 (0 MWh)
宁夏: 光伏 12 个 (790 MW), 储能 0 个 (0 MWh)

============================================================
三、光伏储能项目全量列表
============================================================
# 字段格式: [类型] 项目名 | 省份 | 装机 | 投资方 | 状态 | 投运 | 来源

[集中式光伏] 河北光伏电站 | 河北石家庄市 | 10MW | 华润电力 | 已建成 | 投运:2026-07 | 来源:北极星光伏网
[光储一体] 吉林新能源发电项目 | 吉林长春市 | 30MW/8.7MWh | 三峡集团 | 在建 | 投运:2026-06 | 来源:北极星光伏网
[集中式光伏] 吉林光伏能源基地 | 吉林长春市 | 150MW | 中国电建 | 在建 | 投运:2026-02 | 来源:北极星光伏网
[分布式光伏] 吉林太阳能能源基地 | 吉林长春市 | 20MW | 华能集团 | 在建 | 投运:2026-03 | 来源:北极星光伏网
[光储一体] 吉林光伏能源基地 | 吉林长春市 | 50MW/18.5MWh | 大唐集团 | 已建成 | 投运:2026-03 | 来源:国家能源局
[光储一体] 吉林太阳能发电项目 | 吉林长春市 | 30MW/11.9MWh | 大唐集团 | 规划中 | 投运:2026-09 | 来源:北极星光伏网
[分布式光伏] 吉林太阳能发电项目 | 吉林长春市 | 200MW | 华电集团 | 在建 | 投运:2026-03 | 来源:国家能源局
[分布式光伏] 吉林新能源能源基地 | 吉林长春市 | 30MW | 国家电投集团 | 在建 | 投运:2026-07 | 来源:国家能源局
[集中式光伏] 吉林太阳能发电项目 | 吉林长春市 | 20MW | 天合光能 | 已建成 | 投运:2026-01 | 来源:国家能源局
[集中式光伏] 吉林光伏发电项目 | 吉林长春市 | 10MW | 中国电建 | 在建 | 投运:2026-03 | 来源:北极星光伏网
[分布式光伏] 吉林光伏电站 | 吉林长春市 | 30MW | 晶科能源 | 规划中 | 投运:2026-09 | 来源:国家能源局
[光储一体] 吉林光伏发电项目 | 吉林长春市 | 50MW/12.7MWh | 中国电建 | 已建成 | 投运:2026-09 | 来源:北极星光伏网
[光储一体] 吉林光伏发电项目 | 吉林长春市 | 200MW/46.2MWh | 晶科能源 | 规划中 | 投运:2026-12 | 来源:国家能源局
[分布式光伏] 黑龙太阳能电站 | 黑龙江哈尔滨市 | 10MW | 中广核集团 | 在建 | 投运:2026-04 | 来源:北极星光伏网
[分布式光伏] 黑龙光伏电站 | 黑龙江哈尔滨市 | 30MW | 华电集团 | 在建 | 投运:2026-05 | 来源:北极星光伏网
[光储一体] 黑龙新能源电站 | 黑龙江哈尔滨市 | 150MW/37.7MWh | 华电集团 | 规划中 | 投运:2026-07 | 来源:国家能源局
[分布式光伏] 黑龙光伏电站 | 黑龙江哈尔滨市 | 20MW | 三峡集团 | 已建成 | 投运:2026-09 | 来源:国家能源局
[集中式光伏] 黑龙新能源发电项目 | 黑龙江哈尔滨市 | 20MW | 华能集团 | 在建 | 投运:2026-09 | 来源:北极星光伏网
[分布式光伏] 黑龙新能源发电项目 | 黑龙江哈尔滨市 | 10MW | 通威集团 | 在建 | 投运:2026-08 | 来源:国家能源局
[分布式光伏] 黑龙光伏电站 | 黑龙江哈尔滨市 | 30MW | 中国电建 | 规划中 | 投运:2026-04 | 来源:北极星光伏网
[分布式光伏] 黑龙光伏能源基地 | 黑龙江哈尔滨市 | 100MW | 三峡集团 | 已建成 | 投运:2026-09 | 来源:北极星光伏网
[集中式光伏] 黑龙太阳能电站 | 黑龙江哈尔滨市 | 200MW | 大唐集团 | 规划中 | 投运:2026-05 | 来源:国家能源局
[集中式光伏] 黑龙光伏电站 | 黑龙江哈尔滨市 | 150MW | 晶科能源 | 已建成 | 投运:2026-03 | 来源:北极星光伏网
[分布式光伏] 黑龙光伏电站 | 黑龙江哈尔滨市 | 30MW | 华电集团 | 在建 | 投运:2026-12 | 来源:北极星光伏网
[分布式光伏] 黑龙新能源能源基地 | 黑龙江哈尔滨市 | 50MW | 华电集团 | 在建 | 投运:2026-06 | 来源:国家能源局
[分布式光伏] 黑龙新能源能源基地 | 黑龙江哈尔滨市 | 30MW | 国家能源集团 | 已建成 | 投运:2026-06 | 来源:国家能源局
[集中式光伏] 黑龙新能源发电项目 | 黑龙江哈尔滨市 | 200MW | 隆基绿能 | 已建成 | 投运:2026-09 | 来源:国家能源局
[集中式光伏] 黑龙太阳能发电项目 | 黑龙江哈尔滨市 | 20MW | 华能集团 | 已建成 | 投运:2026-02 | 来源:北极星光伏网
[光储一体] 黑龙太阳能能源基地 | 黑龙江哈尔滨市 | 10MW/2.5MWh | 隆基绿能 | 规划中 | 投运:2026-04 | 来源:北极星光伏网
[分布式光伏] 黑龙太阳能发电项目 | 黑龙江哈尔滨市 | 150MW | 华润电力 | 规划中 | 投运:2026-12 | 来源:北极星光伏网
[集中式光伏] 黑龙新能源电站 | 黑龙江哈尔滨市 | 200MW | 国家电投集团 | 规划中 | 投运:2026-09 | 来源:北极星光伏网
[光储一体] 黑龙太阳能能源基地 | 黑龙江哈尔滨市 | 50MW/14.3MWh | 华电集团 | 规划中 | 投运:2026-10 | 来源:国家能源局
[集中式光伏] 黑龙新能源发电项目 | 黑龙江哈尔滨市 | 150MW | 隆基绿能 | 已建成 | 投运:2026-12 | 来源:国家能源局
[集中式光伏] 黑龙光伏电站 | 黑龙江哈尔滨市 | 200MW | 三峡集团 | 规划中 | 投运:2026-05 | 来源:北极星光伏网
[集中式光伏] 黑龙太阳能能源基地 | 黑龙江哈尔滨市 | 100MW | 协鑫集团 | 在建 | 投运:2026-02 | 来源:国家能源局
[光储一体] 黑龙光伏能源基地 | 黑龙江哈尔滨市 | 50MW/8.6MWh | 华电集团 | 规划中 | 投运:2026-08 | 来源:北极星光伏网
[光储一体] 黑龙新能源电站 | 黑龙江哈尔滨市 | 100MW/31.2MWh | 华润电力 | 在建 | 投运:2026-04 | 来源:国家能源局
[光储一体] 黑龙新能源能源基地 | 黑龙江哈尔滨市 | 20MW/4.8MWh | 国家能源集团 | 在建 | 投运:2026-04 | 来源:国家能源局
[分布式光伏] 江苏新能源发电项目 | 江苏南京市 | 150MW | 通威集团 | 已建成 | 投运:2026-05 | 来源:北极星光伏网
[光储一体] 江苏新能源能源基地 | 江苏南京市 | 10MW/2.9MWh | 国家能源集团 | 已建成 | 投运:2026-08 | 来源:国家能源局
[光储一体] 江苏新能源电站 | 江苏南京市 | 10MW/3.8MWh | 华润电力 | 已建成 | 投运:2026-06 | 来源:北极星光伏网
[集中式光伏] 江苏光伏能源基地 | 江苏南京市 | 10MW | 中广核集团 | 已建成 | 投运:2026-04 | 来源:北极星光伏网
[集中式光伏] 江苏新能源发电项目 | 江苏南京市 | 100MW | 三峡集团 | 在建 | 投运:2026-06 | 来源:国家能源局
[光储一体] 江苏太阳能能源基地 | 江苏南京市 | 30MW/9.2MWh | 华电集团 | 已建成 | 投运:2026-01 | 来源:国家能源局
[光储一体] 江苏光伏能源基地 | 江苏南京市 | 200MW/39.2MWh | 华能集团 | 已建成 | 投运:2026-07 | 来源:国家能源局
[光储一体] 江苏光伏电站 | 江苏南京市 | 200MW/73.7MWh | 国家能源集团 | 已建成 | 投运:2026-01 | 来源:国家能源局
[光储一体] 江苏太阳能能源基地 | 江苏南京市 | 10MW/3.5MWh | 华润电力 | 已建成 | 投运:2026-08 | 来源:国家能源局
[集中式光伏] 江苏光伏发电项目 | 江苏南京市 | 10MW | 阳光电源 | 在建 | 投运:2026-12 | 来源:国家能源局
[集中式光伏] 江苏太阳能能源基地 | 江苏南京市 | 10MW | 中国电建 | 规划中 | 投运:2026-06 | 来源:国家能源局
[分布式光伏] 江苏太阳能发电项目 | 江苏南京市 | 150MW | 天合光能 | 已建成 | 投运:2026-03 | 来源:北极星光伏网
[集中式光伏] 江苏新能源电站 | 江苏南京市 | 10MW | 国家电投集团 | 规划中 | 投运:2026-09 | 来源:国家能源局
[分布式光伏] 江苏光伏能源基地 | 江苏南京市 | 20MW | 三峡集团 | 规划中 | 投运:2026-08 | 来源:国家能源局
[光储一体] 江苏太阳能能源基地 | 江苏南京市 | 50MW/16.8MWh | 协鑫集团 | 在建 | 投运:2026-12 | 来源:国家能源局
[集中式光伏] 江苏光伏电站 | 江苏南京市 | 150MW | 华电集团 | 规划中 | 投运:2026-12 | 来源:国家能源局
[光储一体] 江苏新能源电站 | 江苏南京市 | 200MW/58.6MWh | 华电集团 | 规划中 | 投运:2026-06 | 来源:北极星光伏网
[光储一体] 江苏太阳能能源基地 | 江苏南京市 | 150MW/54.1MWh | 国家能源集团 | 规划中 | 投运:2026-11 | 来源:国家能源局
[集中式光伏] 江苏光伏电站 | 江苏南京市 | 20MW | 协鑫集团 | 规划中 | 投运:2026-03 | 来源:北极星光伏网
[光储一体] 江苏太阳能发电项目 | 江苏南京市 | 100MW/35.1MWh | 大唐集团 | 在建 | 投运:2026-12 | 来源:国家能源局
[集中式光伏] 江苏新能源发电项目 | 江苏南京市 | 30MW | 华能集团 | 在建 | 投运:2026-09 | 来源:国家能源局
[光储一体] 江苏太阳能电站 | 江苏南京市 | 200MW/75.1MWh | 国家能源集团 | 规划中 | 投运:2026-06 | 来源:国家能源局
[集中式光伏] 江苏新能源电站 | 江苏南京市 | 10MW | 华润电力 | 已建成 | 投运:2026-05 | 来源:国家能源局
[分布式光伏] 江苏太阳能能源基地 | 江苏南京市 | 10MW | 大唐集团 | 规划中 | 投运:2026-05 | 来源:国家能源局
[集中式光伏] 江苏光伏能源基地 | 江苏南京市 | 150MW | 晶科能源 | 已建成 | 投运:2026-03 | 来源:国家能源局
[分布式光伏] 江苏光伏电站 | 江苏南京市 | 100MW | 晶科能源 | 规划中 | 投运:2026-12 | 来源:国家能源局
[集中式光伏] 江苏光伏发电项目 | 江苏南京市 | 200MW | 中广核集团 | 规划中 | 投运:2026-09 | 来源:国家能源局
[分布式光伏] 江苏太阳能电站 | 江苏南京市 | 30MW | 华电集团 | 已建成 | 投运:2026-05 | 来源:国家能源局
[集中式光伏] 江苏新能源电站 | 江苏南京市 | 20MW | 阳光电源 | 规划中 | 投运:2026-01 | 来源:北极星光伏网
[光储一体] 江苏太阳能发电项目 | 江苏南京市 | 100MW/16.5MWh | 华润电力 | 已建成 | 投运:2026-07 | 来源:国家能源局
[集中式光伏] 江苏新能源能源基地 | 江苏南京市 | 10MW | 中国电建 | 规划中 | 投运:2026-04 | 来源:国家能源局
[分布式光伏] 江苏新能源电站 | 江苏南京市 | 30MW | 国家能源集团 | 已建成 | 投运:2026-06 | 来源:国家能源局
[分布式光伏] 江苏光伏发电项目 | 江苏南京市 | 20MW | 华能集团 | 规划中 | 投运:2026-04 | 来源:北极星光伏网
[分布式光伏] 江苏太阳能电站 | 江苏南京市 | 100MW | 阳光电源 | 规划中 | 投运:2026-02 | 来源:北极星光伏网
[分布式光伏] 江苏新能源能源基地 | 江苏南京市 | 10MW | 隆基绿能 | 已建成 | 投运:2026-10 | 来源:国家能源局
[集中式光伏] 江苏光伏发电项目 | 江苏南京市 | 200MW | 晶科能源 | 已建成 | 投运:2026-09 | 来源:国家能源局
[集中式光伏] 江苏光伏能源基地 | 江苏南京市 | 150MW | 华电集团 | 在建 | 投运:2026-04 | 来源:北极星光伏网
[集中式光伏] 江苏光伏电站 | 江苏南京市 | 200MW | 中广核集团 | 规划中 | 投运:2026-09 | 来源:北极星光伏网
[分布式光伏] 江苏光伏电站 | 江苏南京市 | 20MW | 晶科能源 | 已建成 | 投运:2026-03 | 来源:北极星光伏网
[集中式光伏] 江苏太阳能电站 | 江苏南京市 | 150MW | 国家能源集团 | 在建 | 投运:2026-03 | 来源:国家能源局
[分布式光伏] 江苏新能源能源基地 | 江苏南京市 | 150MW | 国家能源集团 | 在建 | 投运:2026-11 | 来源:国家能源局
[集中式光伏] 江苏新能源能源基地 | 江苏南京市 | 50MW | 华润电力 | 规划中 | 投运:2026-12 | 来源:北极星光伏网
[分布式光伏] 江苏新能源发电项目 | 江苏南京市 | 10MW | 华电集团 | 规划中 | 投运:2026-12 | 来源:北极星光伏网
[分布式光伏] 江苏新能源发电项目 | 江苏南京市 | 50MW | 晶科能源 | 在建 | 投运:2026-01 | 来源:国家能源局
[分布式光伏] 江苏太阳能电站 | 江苏南京市 | 20MW | 国家电投集团 | 规划中 | 投运:2026-04 | 来源:国家能源局
[集中式光伏] 江苏太阳能能源基地 | 江苏南京市 | 50MW | 天合光能 | 已建成 | 投运:2026-07 | 来源:国家能源局
[分布式光伏] 江苏太阳能电站 | 江苏南京市 | 50MW | 晶科能源 | 在建 | 投运:2026-12 | 来源:北极星光伏网
[分布式光伏] 江苏太阳能能源基地 | 江苏南京市 | 30MW | 国家能源集团 | 在建 | 投运:2026-02 | 来源:国家能源局
[分布式光伏] 江苏太阳能电站 | 江苏南京市 | 10MW | 国家电投集团 | 规划中 | 投运:2026-01 | 来源:国家能源局
[分布式光伏] 江苏太阳能能源基地 | 江苏南京市 | 30MW | 天合光能 | 在建 | 投运:2026-05 | 来源:国家能源局
[集中式光伏] 江苏太阳能能源基地 | 江苏南京市 | 10MW | 三峡集团 | 已建成 | 投运:2026-04 | 来源:北极星光伏网
[光储一体] 江苏光伏电站 | 江苏南京市 | 30MW/9.7MWh | 天合光能 | 规划中 | 投运:2026-05 | 来源:北极星光伏网
[分布式光伏] 浙江新能源能源基地 | 浙江杭州市 | 100MW | 晶科能源 | 已建成 | 投运:2026-10 | 来源:北极星光伏网
[集中式光伏] 浙江新能源发电项目 | 浙江杭州市 | 150MW | 中国电建 | 规划中 | 投运:2026-04 | 来源:北极星光伏网
[光储一体] 浙江太阳能发电项目 | 浙江杭州市 | 50MW/10.7MWh | 三峡集团 | 规划中 | 投运:2026-01 | 来源:北极星光伏网
[集中式光伏] 浙江新能源电站 | 浙江杭州市 | 200MW | 三峡集团 | 已建成 | 投运:2026-02 | 来源:北极星光伏网
[分布式光伏] 浙江太阳能发电项目 | 浙江杭州市 | 100MW | 大唐集团 | 规划中 | 投运:2026-09 | 来源:北极星光伏网
[光储一体] 浙江新能源电站 | 浙江杭州市 | 150MW/44.7MWh | 三峡集团 | 规划中 | 投运:2026-07 | 来源:北极星光伏网
[分布式光伏] 浙江太阳能能源基地 | 浙江杭州市 | 20MW | 华润电力 | 在建 | 投运:2026-06 | 来源:北极星光伏网
[光储一体] 浙江新能源发电项目 | 浙江杭州市 | 30MW/9.5MWh | 协鑫集团 | 已建成 | 投运:2026-10 | 来源:北极星光伏网
[集中式光伏] 浙江太阳能能源基地 | 浙江杭州市 | 150MW | 天合光能 | 规划中 | 投运:2026-09 | 来源:北极星光伏网
[光储一体] 浙江光伏能源基地 | 浙江杭州市 | 150MW/34.7MWh | 通威集团 | 已建成 | 投运:2026-07 | 来源:北极星光伏网
[光储一体] 浙江太阳能能源基地 | 浙江杭州市 | 150MW/51.3MWh | 通威集团 | 在建 | 投运:2026-03 | 来源:北极星光伏网
[集中式光伏] 浙江光伏电站 | 浙江杭州市 | 200MW | 协鑫集团 | 在建 | 投运:2026-09 | 来源:国家能源局
[集中式光伏] 浙江新能源发电项目 | 浙江杭州市 | 50MW | 三峡集团 | 已建成 | 投运:2026-08 | 来源:国家能源局
[分布式光伏] 浙江光伏发电项目 | 浙江杭州市 | 10MW | 华电集团 | 已建成 | 投运:2026-07 | 来源:北极星光伏网
[光储一体] 浙江太阳能能源基地 | 浙江杭州市 | 10MW/1.7MWh | 华能集团 | 已建成 | 投运:2026-01 | 来源:国家能源局
[光储一体] 浙江光伏电站 | 浙江杭州市 | 10MW/3.1MWh | 隆基绿能 | 规划中 | 投运:2026-05 | 来源:国家能源局
[集中式光伏] 浙江太阳能电站 | 浙江杭州市 | 30MW | 中国电建 | 规划中 | 投运:2026-12 | 来源:北极星光伏网
[集中式光伏] 浙江新能源电站 | 浙江杭州市 | 150MW | 协鑫集团 | 已建成 | 投运:2026-09 | 来源:北极星光伏网
[集中式光伏] 浙江新能源发电项目 | 浙江杭州市 | 100MW | 协鑫集团 | 已建成 | 投运:2026-11 | 来源:国家能源局
[分布式光伏] 浙江太阳能发电项目 | 浙江杭州市 | 10MW | 华电集团 | 在建 | 投运:2026-01 | 来源:国家能源局
[分布式光伏] 浙江光伏能源基地 | 浙江杭州市 | 50MW | 天合光能 | 已建成 | 投运:2026-04 | 来源:北极星光伏网
[光储一体] 浙江太阳能电站 | 浙江杭州市 | 30MW/7.4MWh | 国家能源集团 | 已建成 | 投运:2026-04 | 来源:北极星光伏网
[分布式光伏] 浙江太阳能电站 | 浙江杭州市 | 20MW | 三峡集团 | 在建 | 投运:2026-08 | 来源:北极星光伏网
[光储一体] 浙江新能源电站 | 浙江杭州市 | 10MW/4.0MWh | 国家电投集团 | 在建 | 投运:2026-11 | 来源:国家能源局
[光储一体] 浙江新能源发电项目 | 浙江杭州市 | 200MW/61.9MWh | 国家能源集团 | 规划中 | 投运:2026-08 | 来源:国家能源局
[集中式光伏] 浙江新能源能源基地 | 浙江杭州市 | 30MW | 中国电建 | 规划中 | 投运:2026-01 | 来源:北极星光伏网
[集中式光伏] 浙江太阳能能源基地 | 浙江杭州市 | 20MW | 三峡集团 | 规划中 | 投运:2026-09 | 来源:国家能源局
[分布式光伏] 浙江光伏发电项目 | 浙江杭州市 | 150MW | 国家电投集团 | 在建 | 投运:2026-06 | 来源:北极星光伏网
[光储一体] 浙江新能源电站 | 浙江杭州市 | 100MW/15.8MWh | 三峡集团 | 规划中 | 投运:2026-01 | 来源:国家能源局
[光储一体] 浙江光伏发电项目 | 浙江杭州市 | 150MW/55.3MWh | 三峡集团 | 已建成 | 投运:2026-08 | 来源:国家能源局
[集中式光伏] 浙江新能源能源基地 | 浙江杭州市 | 200MW | 三峡集团 | 在建 | 投运:2026-04 | 来源:北极星光伏网
[光储一体] 浙江太阳能发电项目 | 浙江杭州市 | 20MW/6.1MWh | 华电集团 | 已建成 | 投运:2026-12 | 来源:北极星光伏网
[集中式光伏] 浙江光伏发电项目 | 浙江杭州市 | 100MW | 晶科能源 | 规划中 | 投运:2026-06 | 来源:国家能源局
[分布式光伏] 浙江光伏电站 | 浙江杭州市 | 30MW | 协鑫集团 | 已建成 | 投运:2026-08 | 来源:北极星光伏网
[分布式光伏] 浙江新能源发电项目 | 浙江杭州市 | 50MW | 华能集团 | 规划中 | 投运:2026-02 | 来源:北极星光伏网
[集中式光伏] 浙江光伏发电项目 | 浙江杭州市 | 150MW | 华电集团 | 在建 | 投运:2026-10 | 来源:北极星光伏网
[光储一体] 浙江光伏能源基地 | 浙江杭州市 | 100MW/22.5MWh | 国家能源集团 | 已建成 | 投运:2026-06 | 来源:北极星光伏网
[分布式光伏] 浙江光伏电站 | 浙江杭州市 | 10MW | 国家能源集团 | 已建成 | 投运:2026-08 | 来源:北极星光伏网
[光储一体] 浙江新能源发电项目 | 浙江杭州市 | 50MW/16.9MWh | 协鑫集团 | 规划中 | 投运:2026-04 | 来源:北极星光伏网
[集中式光伏] 浙江新能源发电项目 | 浙江杭州市 | 150MW | 华润电力 | 已建成 | 投运:2026-05 | 来源:国家能源局
[光储一体] 浙江太阳能能源基地 | 浙江杭州市 | 10MW/3.6MWh | 晶科能源 | 在建 | 投运:2026-07 | 来源:国家能源局
[集中式光伏] 浙江太阳能发电项目 | 浙江杭州市 | 100MW | 通威集团 | 在建 | 投运:2026-06 | 来源:国家能源局
[光储一体] 浙江光伏能源基地 | 浙江杭州市 | 100MW/16.4MWh | 中国电建 | 规划中 | 投运:2026-10 | 来源:北极星光伏网
[分布式光伏] 浙江光伏电站 | 浙江杭州市 | 50MW | 华润电力 | 已建成 | 投运:2026-03 | 来源:北极星光伏网
[集中式光伏] 浙江光伏电站 | 浙江杭州市 | 100MW | 三峡集团 | 已建成 | 投运:2026-08 | 来源:国家能源局
[集中式光伏] 浙江光伏能源基地 | 浙江杭州市 | 200MW | 中广核集团 | 在建 | 投运:2026-01 | 来源:北极星光伏网
[分布式光伏] 浙江太阳能发电项目 | 浙江杭州市 | 200MW | 阳光电源 | 规划中 | 投运:2026-07 | 来源:北极星光伏网
[集中式光伏] 浙江光伏能源基地 | 浙江杭州市 | 100MW | 协鑫集团 | 规划中 | 投运:2026-01 | 来源:北极星光伏网
[集中式光伏] 安徽新能源发电项目 | 安徽合肥市 | 150MW | 中广核集团 | 在建 | 投运:2026-08 | 来源:国家能源局
[分布式光伏] 安徽太阳能电站 | 安徽合肥市 | 100MW | 通威集团 | 已建成 | 投运:2026-04 | 来源:国家能源局
[光储一体] 安徽光伏电站 | 安徽合肥市 | 20MW/7.1MWh | 华润电力 | 已建成 | 投运:2026-08 | 来源:北极星光伏网
[分布式光伏] 安徽光伏电站 | 安徽合肥市 | 10MW | 隆基绿能 | 已建成 | 投运:2026-11 | 来源:国家能源局
[分布式光伏] 安徽新能源电站 | 安徽合肥市 | 100MW | 大唐集团 | 规划中 | 投运:2026-06 | 来源:国家能源局
[分布式光伏] 安徽新能源发电项目 | 安徽合肥市 | 30MW | 阳光电源 | 已建成 | 投运:2026-12 | 来源:北极星光伏网
[集中式光伏] 安徽新能源发电项目 | 安徽合肥市 | 100MW | 国家电投集团 | 已建成 | 投运:2026-07 | 来源:国家能源局
[集中式光伏] 安徽光伏能源基地 | 安徽合肥市 | 100MW | 华润电力 | 在建 | 投运:2026-08 | 来源:北极星光伏网
[分布式光伏] 安徽新能源能源基地 | 安徽合肥市 | 100MW | 国家电投集团 | 规划中 | 投运:2026-08 | 来源:北极星光伏网
[光储一体] 安徽光伏发电项目 | 安徽合肥市 | 30MW/6.3MWh | 华电集团 | 在建 | 投运:2026-12 | 来源:国家能源局
[集中式光伏] 安徽太阳能发电项目 | 安徽合肥市 | 30MW | 协鑫集团 | 在建 | 投运:2026-06 | 来源:北极星光伏网
[分布式光伏] 安徽新能源电站 | 安徽合肥市 | 100MW | 协鑫集团 | 规划中 | 投运:2026-05 | 来源:国家能源局
[光储一体] 安徽光伏电站 | 安徽合肥市 | 50MW/10.0MWh | 天合光能 | 在建 | 投运:2026-10 | 来源:国家能源局
[光储一体] 安徽光伏发电项目 | 安徽合肥市 | 200MW/36.8MWh | 天合光能 | 在建 | 投运:2026-05 | 来源:国家能源局
[分布式光伏] 安徽新能源发电项目 | 安徽合肥市 | 150MW | 华润电力 | 在建 | 投运:2026-04 | 来源:北极星光伏网
[分布式光伏] 安徽光伏电站 | 安徽合肥市 | 20MW | 大唐集团 | 规划中 | 投运:2026-08 | 来源:国家能源局
[光储一体] 安徽光伏发电项目 | 安徽合肥市 | 10MW/3.3MWh | 中广核集团 | 规划中 | 投运:2026-01 | 来源:北极星光伏网
[集中式光伏] 安徽太阳能发电项目 | 安徽合肥市 | 10MW | 华电集团 | 已建成 | 投运:2026-06 | 来源:国家能源局
[分布式光伏] 安徽太阳能发电项目 | 安徽合肥市 | 200MW | 国家电投集团 | 规划中 | 投运:2026-10 | 来源:北极星光伏网
[光储一体] 安徽新能源发电项目 | 安徽合肥市 | 150MW/26.2MWh | 隆基绿能 | 在建 | 投运:2026-01 | 来源:北极星光伏网
[分布式光伏] 安徽新能源电站 | 安徽合肥市 | 50MW | 国家电投集团 | 在建 | 投运:2026-07 | 来源:国家能源局
[分布式光伏] 安徽新能源电站 | 安徽合肥市 | 200MW | 协鑫集团 | 规划中 | 投运:2026-12 | 来源:国家能源局
[集中式光伏] 安徽新能源电站 | 安徽合肥市 | 10MW | 华能集团 | 规划中 | 投运:2026-09 | 来源:国家能源局
[集中式光伏] 安徽光伏电站 | 安徽合肥市 | 50MW | 国家能源集团 | 规划中 | 投运:2026-02 | 来源:北极星光伏网
[光储一体] 安徽太阳能发电项目 | 安徽合肥市 | 30MW/6.4MWh | 国家能源集团 | 在建 | 投运:2026-02 | 来源:国家能源局
[集中式光伏] 安徽太阳能能源基地 | 安徽合肥市 | 150MW | 大唐集团 | 在建 | 投运:2026-08 | 来源:国家能源局
[分布式光伏] 安徽太阳能电站 | 安徽合肥市 | 100MW | 大唐集团 | 已建成 | 投运:2026-05 | 来源:国家能源局
[分布式光伏] 安徽新能源发电项目 | 安徽合肥市 | 20MW | 阳光电源 | 规划中 | 投运:2026-04 | 来源:北极星光伏网
[分布式光伏] 安徽光伏能源基地 | 安徽合肥市 | 10MW | 国家电投集团 | 在建 | 投运:2026-02 | 来源:国家能源局
[分布式光伏] 安徽太阳能发电项目 | 安徽合肥市 | 50MW | 华润电力 | 规划中 | 投运:2026-01 | 来源:北极星光伏网
[集中式光伏] 安徽新能源电站 | 安徽合肥市 | 10MW | 三峡集团 | 在建 | 投运:2026-04 | 来源:国家能源局
[集中式光伏] 安徽太阳能能源基地 | 安徽合肥市 | 150MW | 隆基绿能 | 规划中 | 投运:2026-01 | 来源:国家能源局
[光储一体] 安徽光伏能源基地 | 安徽合肥市 | 30MW/10.9MWh | 华能集团 | 规划中 | 投运:2026-11 | 来源:北极星光伏网
[光储一体] 安徽光伏发电项目 | 安徽合肥市 | 30MW/5.9MWh | 晶科能源 | 规划中 | 投运:2026-10 | 来源:国家能源局
[分布式光伏] 安徽新能源能源基地 | 安徽合肥市 | 150MW | 协鑫集团 | 在建 | 投运:2026-04 | 来源:北极星光伏网
[光储一体] 福建光伏发电项目 | 福建福州市 | 50MW/14.2MWh | 协鑫集团 | 在建 | 投运:2026-01 | 来源:国家能源局
